"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Chiang Rai",2012,1.66607937368744e-06,4.1651984342186e-06,8.33039686843721e-07,4.99823812106233e-06,2.41581509184679e-05,8.24709289975284e-05,9.57995639870279e-05,0.000112460357723902,7.58066115027786e-05,9.33004449264967e-05,8.58030877449033e-05,7.41405321290912e-05,0.000655602233546008
"Chiang Rai",2013,8.13507545697541e-05,2.15828532532001e-05,4.06753772848771e-05,0.000112894924709047,0.000599339232646556,0.00163531618880016,0.00271611907094118,0.00227284046951007,0.000993641359387711,0.000319592250095463,0.000102933607822954,3.07140603987847e-05,0.00892700014941975
"Chiang Rai",2014,1.24203133396649e-05,3.31208355724398e-06,3.31208355724398e-06,2.48406266793299e-06,1.90444804541529e-05,3.39488564617508e-05,4.14010444655498e-05,2.31845849007079e-05,3.56048982403728e-05,1.73884386755309e-05,3.47768773510618e-05,1.65604177862199e-05,0.000243438141457433
"Chiang Rai",2015,3.91251613912907e-06,7.82503227825815e-07,7.82503227825815e-07,4.69501936695489e-06,8.68578582886654e-05,0.000188583277906021,0.00016823819398255,0.000226925936069486,0.000181540748855589,8.13803356938847e-05,0.000143198090692124,5.63402324034587e-05,0.00114323721585352
"Chiang Rai",2016,2.4170710712459e-05,1.48143065657007e-05,1.32549058745743e-05,2.0272208984643e-05,3.27474145136541e-05,8.42076373208249e-05,0.000227672500904452,0.000227672500904452,0.000120073853216732,4.75617210793548e-05,2.96286131314013e-05,1.48143065657007e-05,0.000856890679773949
"Chiang Rai",2017,1.0872815243687e-05,1.00961855834236e-05,3.88314830131678e-06,1.3202704224477e-05,3.88314830131678e-05,0.000210466637931369,0.000254734528566381,0.00024541497264322,0.000184837859142679,0.00012270748632161,0.00010639826345608,4.42678906350112e-05,0.00124571397506242
"Chiang Rai",2018,2.32174781175269e-05,7.73915937250896e-06,1.23826549960143e-05,2.01218143685233e-05,0.000109122147152376,0.000320401198021871,0.000479053965158305,0.000432619008923251,0.000260035754916301,0.000191931152438222,9.98351559053656e-05,5.72697793565663e-05,0.00201372926872683
"Chiang Rai",2019,2.31070689145223e-05,1.46344769791975e-05,3.31201321108153e-05,5.16057872424332e-05,8.70366262447008e-05,0.0002757443557133,0.000903486394557823,0.00085188060731539,0.000700144188110027,0.000348916740609287,0.00026265034999507,3.85117815242039e-05,0.00359083850931677
"Chiang Rai",2020,2.77986696792188e-05,1.69880759150782e-05,1.77602611839453e-05,1.85324464528125e-05,0.000129727125169688,0.000229339024853555,0.000336672777226094,0.000199223799367735,9.03456764574611e-05,4.86476719386329e-05,1.93046317216797e-05,6.9496674198047e-06,0.00114128982738571
"Chon Buri",2011,2.68926445629049e-05,1.94224655176535e-05,4.33270384624579e-05,4.85561637941338e-05,8.88951306384911e-05,6.94726651208376e-05,5.30382712212846e-05,4.18330026534076e-05,3.80979131307819e-05,2.46515908493295e-05,2.09165013267038e-05,1.41933401859776e-05,0.000489296727463964
"Chon Buri",2012,1.3196461588766e-05,1.09970513239717e-05,1.17301880789031e-05,1.9794692383149e-05,1.75952821183547e-05,2.19941026479433e-05,4.03225215212294e-05,6.30497609241042e-05,6.89148549635558e-05,5.20527096001325e-05,6.96479917184872e-05,4.32550685409552e-05,0.000432550685409552
"Chon Buri",2013,2.80504101833058e-05,3.09273753303116e-05,2.87696514700573e-05,3.30850991905659e-05,3.52428230508202e-05,6.47317158076288e-05,3.6681305624323e-05,5.46623377931088e-05,6.47317158076288e-05,3.1646616617063e-05,1.87002734555372e-05,1.43848257350286e-05,0.000441614150065379
"Chon Buri",2014,1.12563096892203e-05,8.44223226691524e-06,1.68844645338305e-05,9.84927097806778e-06,7.73871291133897e-06,1.54774258226779e-05,1.68844645338305e-05,1.68844645338305e-05,1.26633484003729e-05,1.54774258226779e-05,2.6030216156322e-05,1.75879838894068e-05,0.000175176319538491
"Chon Buri",2015,4.39850753141325e-05,2.61161384677662e-05,3.02397392784661e-05,3.09270060802494e-05,9.82791526550147e-05,0.000131267959140614,0.000191747437697546,0.000196558305310029,0.000120958957113864,0.000162882232022647,0.000217176309363529,0.000127831625131698,0.00137796993757556
"Chon Buri",2016,9.23772579328127e-05,4.72000587977875e-05,3.91086201467382e-05,2.09028831818773e-05,1.34857310850822e-05,5.39429243403286e-06,9.44001175955751e-06,2.42743159531479e-05,3.16914680499431e-05,2.29257428446397e-05,1.2811444530828e-05,6.74286554254108e-06,0.000326354692258988
"Chon Buri",2017,1.78911620972418e-05,1.32527126646235e-05,1.45779839310859e-05,1.72285264640106e-05,2.58427896960159e-05,5.03603081255695e-05,6.3613020790193e-05,2.38548827963224e-05,2.18669758966288e-05,2.91559678621718e-05,3.18065103950965e-05,2.78306965957094e-05,0.000337281537314669
"Chon Buri",2018,2.80049106285149e-05,2.80049106285149e-05,3.7774065498927e-05,6.25225911706378e-05,0.000122440074375832,0.000186916496520553,0.000202547144313212,0.00013676816818577,0.000102250487643647,5.07996053261432e-05,0.000124393905349915,9.89941026868432e-05,0.00118141646232851
"Chon Buri",2019,9.9467304455301e-05,8.91997117373344e-05,7.44400472052575e-05,9.69004062758094e-05,9.69004062758094e-05,0.000150163543500261,0.000269524308846622,0.000195084261641365,0.000132836980788692,0.00015208871713488,0.000162998034397719,9.9467304455301e-05,0.00161907102671435
"Chon Buri",2020,5.04185055061475e-05,4.08453715492841e-05,2.80811929401328e-05,3.06340286619631e-05,5.55241769498081e-05,9.38167127772619e-05,0.000183165963041321,0.000213161782772826,0.000162743277266679,9.70077574295497e-05,9.12638770554316e-05,3.44632822447085e-05,0.00108112592819511
