"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Phrae",2015,2.21069712123021e-06,2.21069712123021e-06,4.42139424246042e-06,1.1053485606151e-05,3.09497596972229e-05,8.40064906067479e-05,0.000123799038788892,7.07423078793667e-05,5.08460337882948e-05,1.76855769698417e-05,6.63209136369063e-06,8.84278848492083e-06,0.000413400361670049
"Phrae",2016,2.22316089015362e-06,8.89264356061448e-06,8.89264356061448e-06,2.22316089015362e-06,4.44632178030724e-06,2.22316089015362e-06,6.66948267046086e-06,6.66948267046086e-06,4.44632178030724e-06,4.44632178030724e-06,2.22316089015362e-06,0,5.33558613636869e-05
"Phrae",2017,0,0,2.234317326684e-06,0,6.70295198005201e-06,1.117158663342e-05,2.234317326684e-06,8.93726930673602e-06,0,0,0,0,3.12804425735761e-05
"Phrae",2018,0,2.24673661506662e-06,4.49347323013323e-06,0,3.59477858410659e-05,4.71814689163989e-05,3.14543126109326e-05,1.12336830753331e-05,2.24673661506662e-06,2.24673661506662e-06,0,2.24673661506662e-06,0.00013929767013413
"Phrae",2019,0,0,0,2.26384681906883e-06,6.7915404572065e-06,2.7166161828826e-05,2.49023150097572e-05,2.94300086478949e-05,2.26384681906883e-05,1.13192340953442e-05,1.3583080914413e-05,0,0.000138094655963199
"Phrae",2020,2.28649822796387e-06,2.28649822796387e-06,0,6.85949468389162e-06,2.28649822796387e-06,4.57299645592775e-06,2.74379787355665e-05,2.74379787355665e-05,1.37189893677832e-05,4.57299645592775e-06,2.28649822796387e-06,0,9.37464273465188e-05
"Phuket",2011,6.21737643670852e-05,3.39129623820465e-05,2.54347217865349e-05,1.41304009925194e-05,4.23912029775581e-05,3.39129623820465e-05,5.65216039700775e-05,6.21737643670852e-05,3.10868821835426e-05,3.39129623820465e-05,1.41304009925194e-05,2.82608019850387e-05,0.0004380424307681
"Phuket",2012,3.32497471633809e-05,4.15621839542262e-05,5.81870575359167e-05,8.31243679084524e-05,0.000102520053753758,6.64994943267619e-05,3.87913716906111e-05,5.26454330086865e-05,1.38540613180754e-05,1.66248735816905e-05,4.15621839542262e-05,2.49373103725357e-05,0.000573558138568321
"Phuket",2013,3.78867834662077e-05,4.32991811042374e-05,0.000154253332683846,0.000313919063005721,0.000270619881901484,0.000462759998051537,0.000316625261824736,0.000248970291349365,0.000119072748036653,0.000100129356303549,6.4948771656356e-05,6.76549704753709e-05,0.00220013963985906
"Phuket",2014,7.92887272573501e-05,3.171549090294e-05,2.114366060196e-05,2.642957575245e-05,7.40028121068601e-05,0.00012686196361176,0.000182364072691905,0.00022200843632058,0.00017443519996617,0.000108361260585045,3.700140605343e-05,3.4358448478185e-05,0.00111797105432864
"Phuket",2015,3.62126718485276e-05,2.84528135952717e-05,4.65591495195354e-05,6.72521048615512e-05,4.13859106840315e-05,9.82915378745748e-05,0.000129330970887598,0.000168130262153878,0.000142264067976358,0.000181063359242638,0.000214689411673413,0.000155197165065118,0.0013088294253825
"Phuket",2016,9.89423318424331e-05,5.58136230906033e-05,6.08875888261127e-05,4.31287087518298e-05,4.05917258840751e-05,3.2980777280811e-05,4.82026744873392e-05,7.61094860326408e-05,4.05917258840751e-05,9.1331383239169e-05,7.86464689003955e-05,6.84985374293767e-05,0.000735725031648861
"Phuket",2017,5.96989679540915e-05,3.73118549713072e-05,6.21864249521786e-05,5.22365969598301e-05,0.000106960650917747,0.000223871129827843,0.00012188539290627,6.96487959464401e-05,7.71111669407015e-05,9.45233659273115e-05,0.00013929759189288,0.000109448107915834,0.00115418004711244
"Phuket",2018,9.26352535646289e-05,7.06953250887958e-05,7.80086345807402e-05,6.82575552581476e-05,0.000129201801024351,0.00011701295187111,0.000121888491532406,0.000175519427806665,6.09442457662032e-05,5.11931664436107e-05,0.000112137412209814,0.000136515110516295,0.00121400937566277
"Phuket",2019,7.92160967108516e-05,3.60073166867507e-05,5.28107311405678e-05,1.44029266747003e-05,5.52112189196845e-05,7.20146333735015e-05,0.000124825364514069,7.44151211526182e-05,8.16165844899684e-05,5.28107311405678e-05,6.24126822570346e-05,7.92160967108516e-05,0.000784959503771166
"Phuket",2020,5.5492422871564e-05,1.68889982652586e-05,4.82542807578817e-06,9.65085615157635e-06,7.23814211368226e-06,2.6539854416835e-05,2.41271403789409e-05,1.68889982652586e-05,9.65085615157635e-06,2.41271403789409e-06,4.82542807578817e-06,2.41271403789409e-06,0.000180953552842057
"Prachin Buri",2011,2.12923611525129e-06,8.51694446100517e-06,2.12923611525129e-05,3.83262500745233e-05,7.66525001490465e-05,0.000140529583606585,0.000110720277993067,5.1101666766031e-05,4.25847223050258e-05,1.91631250372616e-05,3.6197013959272e-05,8.51694446100517e-06,0.000555730626080587
"Prachin Buri",2012,4.22145766933322e-06,1.68858306773329e-05,3.7993119023999e-05,5.27682208666653e-05,5.48789497013319e-05,6.12111362053317e-05,8.86506110559976e-05,6.54325938746649e-05,6.54325938746649e-05,4.8546763197332e-05,2.32180171813327e-05,1.05536441733331e-05,0.000529792937501319
"Prachin Buri",2013,2.31011388861471e-05,1.26006212106257e-05,3.36016565616685e-05,3.78018636318771e-05,7.77038307988584e-05,0.00011760579796584,0.0001470072474573,0.000121806005036048,4.41021742371899e-05,1.470072474573e-05,8.40041414041712e-06,0,0.000638431474671701
"Prachin Buri",2014,4.1726300504471e-06,1.25178901513413e-05,1.04315751261177e-05,1.66905202017884e-05,2.50357803026826e-05,2.71220953279061e-05,3.54673554288003e-05,2.92084103531297e-05,2.08631502522355e-05,4.1726300504471e-06,8.34526010089419e-06,6.25894507567065e-06,0.000200286242421461
"Prachin Buri",2015,1.24430987463578e-05,1.45169485374174e-05,2.69600472837752e-05,4.76985451943716e-05,0.000107840189135101,0.000120283287881459,0.000136874086209936,0.000165907983284771,0.000132726386627817,9.12493908066239e-05,4.56246954033119e-05,1.45169485374174e-05,0.000916641607648358
"Prachin Buri",2016,1.44380802303493e-05,1.23754973402994e-05,1.03129144502495e-05,0,4.12516578009979e-06,2.06258289004989e-06,2.06258289004989e-06,1.44380802303493e-05,6.18774867014968e-06,4.12516578009979e-06,4.12516578009979e-06,2.06258289004989e-06,7.63155669318461e-05
"Prachin Buri",2017,4.10219385327273e-06,0,2.05109692663637e-06,1.64087754130909e-05,3.28175508261818e-05,2.87153569729091e-05,5.74307139458182e-05,5.12774231659091e-05,1.02554846331818e-05,1.23065815598182e-05,4.10219385327273e-06,2.05109692663637e-06,0.000221518468076727
"Prachin Buri",2018,1.62720689935725e-05,4.06801724839313e-06,8.13603449678627e-06,1.83060776177691e-05,2.03400862419657e-05,4.06801724839313e-05,2.84761207387519e-05,2.23740948661622e-05,1.22040517451794e-05,1.83060776177691e-05,2.03400862419657e-05,2.44081034903588e-05,0.000233910991782605
"Prachin Buri",2019,3.23441416673405e-05,3.03226328131317e-05,1.41505619794615e-05,6.06452656262634e-05,8.89463895851864e-05,0.000185978814587208,0.000260774642192933,0.000125333548960944,6.4688283334681e-05,3.43656505215493e-05,3.03226328131317e-05,1.21290531252527e-05,0.000940001617207083
"Prachin Buri",2020,1.2153867968481e-05,4.05128932282699e-06,6.07693398424048e-06,8.10257864565398e-06,6.07693398424048e-06,3.24103145826159e-05,4.45641825510969e-05,2.43077359369619e-05,4.05128932282699e-06,8.10257864565398e-06,6.07693398424048e-06,0,0.000155974638928839
"Prachuap Khiri Khan",2011,2.73134491423577e-05,1.56076852242044e-05,1.95096065302555e-05,2.92644097953832e-05,5.85288195907665e-05,7.02345835089198e-05,7.21855441619453e-05,5.46268982847154e-05,4.29211343665621e-05,3.51172917544599e-05,2.53624884893321e-05,1.75586458772299e-05,0.000468230556726132
"Prachuap Khiri Khan",2012,1.35383425200658e-05,5.8021467943139e-06,1.35383425200658e-05,3.28788318344454e-05,3.28788318344454e-05,3.67469296973213e-05,5.6087419011701e-05,4.25490764916352e-05,4.06150275601973e-05,4.06150275601973e-05,4.06150275601973e-05,2.32085871772556e-05,0.000379073590561841
"Prachuap Khiri Khan",2013,3.07532036188832e-05,3.8441504523604e-05,3.65194292974238e-05,2.30649027141624e-05,1.15324513570812e-05,3.26752788450634e-05,5.38181063330457e-05,2.69090531665228e-05,3.26752788450634e-05,1.15324513570812e-05,1.9220752261802e-05,1.53766018094416e-05,0.000332519014129175
"Prachuap Khiri Khan",2014,3.80874755049923e-06,1.90437377524962e-06,1.33306164267473e-05,9.52186887624808e-06,3.80874755049923e-06,2.28524853029954e-05,2.09481115277458e-05,2.66612328534946e-05,1.90437377524962e-05,1.52349902019969e-05,2.4756859078245e-05,4.18962230554915e-05,0.000203767993951709
"Prachuap Khiri Khan",2015,9.35070569775901e-06,5.61042341865541e-06,3.36625405119324e-05,1.8701411395518e-05,7.85459278611757e-05,0.000164572420280559,0.000125299456349971,0.000127169597489523,0.000123429315210419,0.000104727903814901,9.53771981171419e-05,7.29355044425203e-05,0.000959382404590074
"Prachuap Khiri Khan",2016,1.85345131168749e-05,1.66810618051874e-05,1.85345131168749e-05,5.56035393506248e-06,9.26725655843747e-06,1.29741591818125e-05,1.1120707870125e-05,2.40948670519374e-05,1.85345131168749e-05,2.03879644285624e-05,4.44828314804998e-05,4.44828314804998e-05,0.000244655573142749
"Prachuap Khiri Khan",2017,1.6544756323314e-05,1.6544756323314e-05,1.6544756323314e-05,2.02213688396059e-05,3.12512063884819e-05,5.51491877443798e-05,4.77959627117959e-05,4.96342689699419e-05,2.75745938721899e-05,1.83830625814599e-05,2.75745938721899e-05,2.20596750977519e-05,0.000349278189047739
"Prachuap Khiri Khan",2018,2.91537221103651e-05,1.82210763189782e-05,2.18652915827738e-05,3.27979373741607e-05,2.91537221103651e-05,5.46632289569345e-05,6.19516594845257e-05,4.37305831655476e-05,3.46200450060585e-05,4.37305831655476e-05,2.18652915827738e-05,2.36873992146716e-05,0.000415440540072702
